,predicted_duration,actual_duration
6485,5.818599971251977,4.763958192160003
6447,3.669890552167396,4.139715394566624
6330,27.30897965050617,24.411178874309535
2648,4.8362389371445,8.903673586726628
12460,2.2505595597445534,2.234132117702622
419,11.433499661184005,12.649130372286905
3116,4.49783363108072,5.125361917082486
5936,4.711390377625824,2.431261422205795
4630,9.232222427565246,6.505267048604694
6952,19.68336105464178,19.81149510256884
5716,4.71467586603421,7.425203802952833
8391,2.1815643031684426,1.9055832768640013
5491,1.4554713649150908,0.9856465225158627
7476,9.45563563933551,9.88932010924249
6021,4.409125444054293,3.8111665537280026
12859,11.338220497340808,11.663483849771042
5705,7.609191153822461,2.135567465451036
2486,6.5151235138298516,9.560771268403869
8284,8.368138976159676,8.01659171646235
4885,2.9897944516314503,4.041150742315037
10517,4.8165260066941835,9.527916384320006
2431,6.107722951189962,2.464116306289657
4799,2.7203844021437806,2.431261422205795
4789,5.204213638883756,3.5811823651409678
9830,1.9712930450317256,2.398406538121933
3471,11.867184131090989,12.353436415532146
12051,2.457545329472885,1.41276001560607
355,7.01123226349617,12.780549908622353
9406,2.7499537978192565,4.336844699069796
7392,3.7290293435183473,5.716749830592004
11624,8.699973305406681,11.926322922441939
7437,13.151810098769994,17.90591182570484
9793,50.39610669623606,14.1276001560607
2180,10.950532865151235,9.363641963900696
525,6.314708720918294,2.431261422205795
863,6.498696071787921,3.8111665537280026
6565,6.728680260374956,8.246575905049385
12448,16.404443623072343,10.513562906835869
3562,4.547115957206513,3.7783116696441406
2912,2.0172898827491323,1.445614899689932
6458,3.508901620156472,2.168422349534898
7539,24.818579436949424,24.936857019651328
6918,5.184500708433438,2.3655516540380708
10370,4.859237356003203,5.716749830592004
10826,3.610751760816443,3.5154725969732437
5076,4.9972278691554255,1.41276001560607
7534,6.393560442719563,3.2854884083862093
4355,3.6041807839996713,2.3655516540380708
9031,6.3048522556931355,5.092507032998625
3526,28.521324873200683,25.791084005831742
4660,11.384217335058215,12.156307111028974
1924,7.408776360910902,8.082301484630074
10711,12.277870182139264,13.306228053964148
5863,9.36035647549231,2.069857697283312
9583,2.516684120823836,1.6755990882769667
4397,6.521694490646626,9.1008028912298
12996,3.5286145506067883,3.6797470173925544
1653,3.0095073820817673,2.924084683463726
10633,3.0357912893488574,3.7126019014764164
9319,10.799400398365469,11.367789893016283
3366,5.46048173473788,2.234132117702622
7368,2.979937986406292,3.975440974147313
2893,1.7544508100782354,6.143863323682211
4258,2.6776730528347605,3.3840530606377954
9516,3.318343292470071,5.6181851783404175
8366,4.1692847902421,4.205425162734348
9368,12.40928971847471,10.020739645577939
380,6.728680260374956,7.129509846198074
4634,31.067578389699992,43.49986652703341
12322,6.649828538573686,4.9610874966631755
10818,5.046510195281217,5.486765642004969
4823,15.49764882235775,10.940676399926076
3433,12.915254933366185,16.723135998685805
1139,13.904186944290435,12.780549908622353
6469,5.361917082486293,3.6140372492248303
11529,3.909731205979589,9.856465225158628
335,5.3816300129366095,5.059652148914762
5358,4.290847861352389,4.40255446723752
3726,3.2394915706688026,1.8398735086962772
11907,9.606768106121276,17.347378796279184
6315,3.4727612476642227,3.252633524302347
3889,2.8090925891702088,2.299841885870346
12404,3.387338549046182,7.490913571120557
5703,2.372122630854843,2.6612456107928293
5301,5.549189921764308,4.205425162734348
2069,3.9557280436969955,3.5483274810571057
10009,19.013121419330993,10.38214337050042
3640,3.6731760405757816,3.909731205979589
9552,3.4596192940306785,4.7311033080761415
8402,4.685106470358734,3.6468921333086923
12043,3.8670198566705687,3.3511981765539334
11710,6.176718207766073,7.819462411959178
11557,3.6337501796751477,3.3511981765539334
9043,4.862522844411591,13.1748085176287
7821,8.604694141563483,5.6181851783404175
1863,5.5031930840469006,6.833815889443315
4343,7.188648637549025,4.3696995831536585
12986,2.194706256801988,1.9055832768640013
13084,2.680958541243147,2.595535842625105
1371,4.556972422431672,6.43955728043697
9839,2.2045627220271466,2.20127723361876
1287,6.501981560196308,10.67783732725518
6116,2.260416024969712,2.496971190373519
4152,6.04858415983901,2.924084683463726
7420,4.123287952524692,3.7783116696441406
12464,7.448202221811537,4.139715394566624
6487,7.954167436703012,6.505267048604694
2608,2.0698576972833123,2.496971190373519
3593,5.519620526088831,4.599683771740692
2386,3.088359103883037,9.166512659397524
9621,2.276843467011643,2.529826074457381
3535,2.753239286227643,1.379905131522208
2875,9.192796566664613,12.287726647364423
6166,3.449762828805519,3.6140372492248303
103,4.990656892338651,6.60383170085628
7233,5.020226288014127,6.735251237191728
11209,4.5504014456149005,3.8440214378118647
10146,8.085586973038462,2.9897944516314503
2352,5.835027413293908,2.431261422205795
7600,3.308486827244913,2.496971190373519
11775,4.310560791802707,2.9897944516314503
3340,1.6033183432924698,1.2813404792706216
474,5.52947699131399,5.289636337501797
7931,20.977843487545947,36.107517608164436
7177,8.601408653155096,2.069857697283312
8834,5.069508614139919,5.6181851783404175
3570,6.2095730918499354,6.538121932688556
6655,2.5692519353580154,6.899525657611039
3530,1.7675927637117805,1.445614899689932
3956,21.427955399494856,21.454239306761945
2740,6.8568143083020185,3.4497628288055195
1833,3.8538779030370236,3.1212139879668985
8915,2.588964865808333,2.299841885870346
11816,7.244501940491593,10.349288486416558
13007,5.043224706872831,4.533974003572968
1744,6.3804184890860185,7.129509846198074
4507,4.612825725374238,2.496971190373519
1433,3.6206082260416026,3.909731205979589
4844,2.266987001786484,1.41276001560607
1387,5.17464424320828,5.585330294256556
2122,6.107722951189963,7.523768455204419
10030,6.777962586500749,7.655187991539868
412,3.768455204418982,3.7783116696441406
4962,3.791453623277685,10.546417790919731
12937,8.966097866485963,1.445614899689932
12786,4.152857348200168,5.355346105669521
3407,2.697385983285078,2.9897944516314503
10900,2.881373334154705,3.7126019014764164
2580,3.3873385490461816,3.5483274810571057
7264,4.011581346639561,4.041150742315037
6036,3.032505800940471,7.720897759707592
6978,3.2132076634017124,7.523768455204419
10825,3.6041807839996713,2.792665147128278
5303,2.467401794698043,1.5770344360253803
9401,9.603482617712888,8.706544282223454
7826,14.21302285467874,18.760138811885255
2627,11.256083287131153,13.273373169880285
12680,6.863385285118791,3.942586090063451
7996,5.7331772726339345,5.716749830592004
10255,2.53968253968254,5.749604714675866
9016,4.428838374504609,3.5154725969732437
12650,17.166676933817943,5.092507032998625
1614,4.553686934023285,3.219778640218485
9156,7.260929382533523,7.030945193946487
2917,9.146799728947208,8.279430789133247
2594,4.080576603215672,4.3696995831536585
3838,7.053943612805192,2.431261422205795
6250,6.406702396353109,7.39234891886897
8119,1.8267315550627323,0.4271134930902072
6132,6.176718207766074,4.172570278650485
6389,4.88880675167868,9.199367543481385
12130,7.129509846198073,7.195219614365798
11575,5.651040062424279,1.6755990882769667
11996,3.5976098071828995,3.3511981765539334
4417,4.885521263270293,6.5709768167724185
12958,5.700322388550074,7.85231729604304
4006,6.685968911065936,3.6468921333086923
7914,4.8460954023696585,3.7126019014764164
10565,2.073143185691698,2.069857697283312
6221,5.246924988192777,7.2280744984496605
5528,12.041315016735457,16.000328548840837
3071,21.634941169223186,24.246904453890224
2717,8.023162693279122,8.837963818558903
1671,2.841947473254071,1.379905131522208
4801,5.00051335756381,2.168422349534898
11723,7.796463993100474,7.983736832378488
9642,4.083862091624058,5.289636337501797
11282,4.323702745436252,8.509414977720281
9228,5.322491221585659,5.322491221585659
659,4.349986652703341,3.6468921333086923
9035,3.3774820838210227,1.8727283927801393
11749,2.2669870017864846,1.6755990882769667
5821,1.0579272675003595,3.3511981765539334
9922,4.21199613955112,4.336844699069796
9214,4.054292695948582,2.891229799379864
11666,8.217006509373908,11.532064313435594
3061,3.6370356680835334,2.7269553789605534
4547,5.657611039241052,7.096654962114211
8793,2.073143185691698,3.7783116696441406
9879,14.351013367830962,3.219778640218485
3005,2.4739727715148154,3.0883591038830365
7458,2.687529518059919,3.2854884083862093
472,5.381630012936611,6.406702396353108
10428,6.409987884761494,2.562680958541243
12081,0.8279430789133247,0.5585330294256555
12675,4.395983490420748,4.23828004681821
6820,5.296207314318569,3.252633524302347
8041,7.231359986858047,11.13780570442925
8604,3.5713258999158093,1.9055832768640013
10528,1.3371937822131872,3.7783116696441406
10216,0.9987884761494078,1.3470502474383457
12462,5.358631594077908,7.688042875623729
11715,3.088359103883036,3.8440214378118647
4284,3.732314831926734,2.20127723361876
12102,3.3019158504281405,2.3326967699542087
1107,2.2932709090535743,2.102712581367174
4839,12.080740877636092,3.252633524302347
2504,8.933242982402103,4.23828004681821
5866,7.865459249676586,11.499209429351732
6466,4.4748352122220165,1.4784697837737941
12785,4.461693258588473,5.552475410172693
9439,4.064149161173741,1.9384381609478634
4165,4.520832049939425,3.0883591038830365
3933,2.9240846834637257,1.8070186246124151
6584,4.382841536787202,5.421055873837245
6300,9.044949588287235,12.320581531448285
10450,7.142651799831617,7.589478223372143
12636,6.906096634427811,4.763958192160003
3826,4.9808004271134925,2.891229799379864
8561,1.7413088564446908,1.7084539723608287
420,8.184151625290045,5.552475410172693
10803,17.81720363867841,34.366208751719746
4110,8.02644818168751,8.739399166307317
9493,4.754101726934844,5.486765642004969
12091,4.602969260149079,3.5483274810571057
3002,11.426928684367235,10.579272675003594
231,41.75198669377195,42.97418838169162
2669,3.7651697160105955,4.86252284441159
12480,2.460830817881271,2.069857697283312
3786,12.097168319678023,11.499209429351732
10585,6.196431138216392,1.6755990882769667
7013,3.781597158052527,3.7126019014764164
6881,14.16045504014456,11.006386168093801
11910,4.254707488860141,2.82552003121214
12314,8.860962237417606,10.250723834164972
11273,2.381979096080002,1.8070186246124151
12874,7.707755806074047,3.4826177128893816
12124,4.800098564652251,7.39234891886897
5995,7.734039713341136,11.499209429351732
1398,5.447339781104335,3.4826177128893816
4133,5.506478572455287,3.942586090063451
9784,11.778475944064558,10.316433602332697
2406,6.827244912626543,9.330787079816835
12567,4.839524425552886,0.29569395675475885
10231,5.210784615700528,1.6755990882769667
2693,1.8333025318795049,3.5154725969732437
7278,21.464095771987107,13.371937822131871
145,6.873241750343951,5.716749830592004
2457,4.00501036982279,5.355346105669521
8978,16.089036735867268,13.799051315222078
9921,5.023511776422515,5.716749830592004
8990,3.679747017392555,6.340992628185384
1439,2.309698351095505,2.6283907267089672
13031,5.197642662066981,4.172570278650485
6099,7.034230682354874,9.035093123062076
3428,15.753916918211871,10.579272675003594
12027,5.010369822788969,2.6612456107928293
5201,19.37781063266186,12.583420604119182
4301,10.56284523296166,2.496971190373519
10739,13.782623873180148,9.659335920655455
3456,10.641696954762931,15.178956446744285
3167,9.426066243660035,14.226164808312285
3502,6.294995790467977,8.936528470810488
5855,3.554898457873878,3.0226493357153124
9866,4.100289533665989,10.546417790919731
2272,1.9548656029897944,2.7269553789605534
10593,3.9327296248382924,4.172570278650485
441,14.952257746565639,6.669541469024004
5428,7.122938869381301,7.096654962114211
296,3.591038830366127,3.7783116696441406
11249,5.233783034559232,5.2567814534179345
7348,2.171707837943284,1.8070186246124151
10819,2.040288301607836,1.9712930450317254
12096,2.9240846834637257,2.6283907267089672
11042,12.176020041479289,11.893468038358078
4831,7.668329945173413,7.195219614365798
11583,2.32284030472905,2.759810263044416
1866,10.300006160290767,15.343230867163596
1781,2.8813733341547056,5.453910757921107
6934,2.779523193494733,1.41276001560607
4731,7.697899340848887,3.942586090063451
9624,5.092507032998624,6.27528286001766
6742,5.940163042362267,9.297932195732972
28,3.8210230189531607,4.665393539908417
9774,36.01223844432125,3.1540688720507606
3082,4.0937185568492165,4.271134930902072
2959,5.296207314318569,3.5154725969732437
12697,5.76274666830941,7.85231729604304
7028,11.436785149592396,11.46635454526787
5036,4.517546561531037,1.9055832768640013
10978,2.1552803959013533,1.9055832768640013
99,6.646543050165302,4.0740056263988995
3351,3.689603482617712,4.336844699069796
8662,6.061726113472555,6.60383170085628
4539,7.780036551058544,7.359494034785109
3941,4.8953777284954505,4.829667960327727
69,3.656748598533851,2.562680958541243
6912,2.851803938479229,3.7126019014764164
6958,2.280128955420029,3.0555042197991744
3333,18.894843836629093,3.6468921333086923
2566,4.882235774861907,5.355346105669521
9764,3.269060966344278,3.0226493357153124
1733,6.94223700692006,1.1827758270190354
1554,1.9121542536807739,1.1827758270190354
12449,3.6600340869422374,4.139715394566624
3256,32.00722807449846,47.11390377625824
9716,8.368138976159674,7.655187991539868
3057,3.8965892523460446,3.219778640218485
7461,5.430912339062404,2.3655516540380708
12550,10.398570812542355,8.115156368713937
7326,3.2822029199778227,2.3655516540380708
11031,8.088872461446847,0.8870818702642764
8506,3.568040411507423,4.008295858231175
8566,4.68839195876712,5.486765642004969
10777,35.72640095279164,20.73143185691698
10927,14.433150578040616,18.792993695969116
11605,4.3696995831536585,3.7454567855602785
7961,5.401342943386928,16.920265303188977
3404,2.1092835581839466,2.924084683463726
8753,10.664695373621637,9.692190804739317
4840,5.371773547711451,9.856465225158628
9677,4.244851023634983,5.881024251011314
7083,3.4859032012977678,3.7454567855602785
6192,1.849729973921436,-0.19712930450317254
12730,14.778126860921168,12.649130372286905
4362,4.862522844411588,4.829667960327727
11938,6.5052670486046935,5.355346105669521
4744,8.985810796936283,6.2095730918499354
6585,13.664346290478244,19.220107189059323
6410,37.47099529764471,34.39906363580361
6492,5.890880716236474,3.7126019014764164
9706,4.162713813425327,6.60383170085628
725,3.564754923099037,5.2567814534179345
7801,16.13503357358467,10.644982443171317
4113,4.3795560483788165,3.975440974147313
629,12.474999486642437,9.26507731164911
9212,4.882235774861906,5.0267972648309
5709,4.869093821228361,4.468264235405244
13011,8.722971724265385,10.18501406599725
3503,6.508552537013081,8.772254050391178
11476,3.9984393930060156,4.172570278650485
12583,4.234994558409824,4.106860510482761
5921,15.977330129982136,15.146101562660425
3290,8.289287254358406,3.0226493357153124
7986,7.477771617487012,4.632538655824555
11438,10.648267931579705,9.002238238978213
2407,4.182426743875643,2.3655516540380708
6718,5.716749830592004,2.135567465451036
12988,2.155280395901353,2.496971190373519
10439,15.980615618390516,7.556623339288281
10688,6.180003696174459,6.899525657611039
10092,4.826382471919341,4.599683771740692
662,-2.7663812398611882,-3.7126019014764164
8339,15.182241935152671,11.236370356680835
10226,5.260066941826321,6.636686584940143
11936,8.975954331711124,11.104950820345387
8995,4.116716975707921,4.008295858231175
6435,8.23343395141584,11.236370356680835
2815,4.609540236965852,6.735251237191728
4002,6.452699234070515,5.092507032998625
12210,4.481406189038789,4.796813076243866
13103,3.088359103883037,1.6427442041931046
7365,2.457545329472884,7.195219614365798
6148,17.84020205753712,13.371937822131871
11081,3.459619294030678,3.942586090063451
607,11.10823630875377,34.39906363580361
9940,3.558183946282264,3.975440974147313
656,2.8813733341547056,2.595535842625105
2494,13.67091726729502,8.082301484630074
12173,8.230148463007454,6.143863323682211
6219,4.839524425552885,3.5154725969732437
755,3.9622990205137683,10.086449413745662
12482,9.751329596090269,15.967473664756977
5164,5.621470666748804,8.148011252797799
12348,4.067434649582127,5.979588903262901
11144,2.431261422205795,1.3141953633544836
11882,7.605905665414075,14.981827142241114
6593,2.5232550976406083,1.3470502474383457
7757,1.9548656029897944,1.7084539723608287
11794,7.267500359350294,7.885172180126902
9899,7.520482966796033,5.421055873837245
9011,6.597260724039508,5.092507032998625
1454,2.858374915296002,6.078153555514487
12573,4.287562372944003,4.9610874966631755
3792,1.649315181009877,12.846259676790078
2900,7.4383457565863775,8.213721020965522
10821,11.187088030555042,9.88932010924249
7483,3.715887389884803,3.909731205979589
6324,3.5976098071828986,1.7413088564446908
12908,2.283414443828415,3.0883591038830365
5700,3.5319000390151745,4.336844699069796
11110,11.170660588513112,3.1212139879668985
392,4.754101726934846,4.599683771740692
8390,4.4846916774471755,2.924084683463726
6265,12.5078543707263,11.46635454526787
2610,3.6107517608164437,2.6612456107928293
8855,6.662970492207234,5.486765642004969
2063,1.5080391794492698,0.9856465225158627
9263,6.189860161399617,4.829667960327727
7265,0.8279430789133247,4.139715394566624
12954,9.219080473931704,12.583420604119182
1506,8.683545863364753,1.7084539723608287
5316,7.3134971970677,9.626481036571592
4576,11.167375100104724,10.18501406599725
2327,2.368837142446458,5.388200989753383
6143,1.2649130372286908,1.1827758270190354
4289,4.0838620916240576,3.5483274810571057
9231,3.4136224563132713,3.0226493357153124
2399,2.5659664469496293,3.3183432924700713
5756,38.32522228382513,22.735579786032567
5047,2.2669870017864837,1.8727283927801393
12562,3.9885829277808584,28.189490543953674
10286,4.606254748557466,5.421055873837245
7168,3.0325058009404704,4.008295858231175
7547,6.919238588061356,2.102712581367174
11687,14.9851126306495,13.864761083389803
3890,6.843672354668473,4.632538655824555
7833,8.828107353333746,9.692190804739317
5427,12.054456970369001,7.359494034785109
498,10.930819934700917,12.517710835951457
11603,5.220641080925685,9.035093123062076
4554,4.169284790242099,2.0041479291155877
12270,28.741452596562556,30.12792870490154
9821,-2.247274071336167,-1.0185014065997249
10901,3.6468921333086923,2.9897944516314503
3886,4.188997720692417,1.7084539723608287
10401,7.349637569559948,8.772254050391178
10733,2.782808681903119,11.236370356680835
4679,8.828107353333744,9.330787079816835
4276,4.622682190599396,3.252633524302347
12146,5.154931312757961,7.7537526437914535
10959,16.778989301628368,8.739399166307317
3532,5.62475615515719,2.0370028131994498
12975,5.821885459660363,8.31228567321711
9752,2.1421384422678087,2.562680958541243
2904,3.870305345078955,0.8870818702642764
11494,6.584118770405962,7.983736832378488
5210,2.155280395901353,3.909731205979589
3669,9.054806053512392,6.899525657611039
4983,10.510277418427483,15.343230867163596
11501,2.6743875644263744,3.3511981765539334
9896,4.376270559970431,3.5483274810571057
506,9.88932010924249,10.809256863590628
7,2.1519949074929667,2.3655516540380708
3692,6.96852091418715,3.2854884083862093
2894,11.817901804965196,6.735251237191728
12337,2.0271463479742913,2.0041479291155877
11484,8.213721020965524,12.024887574693526
10801,6.176718207766074,3.5811823651409678
6075,9.416209778434876,7.096654962114211
710,28.232201893262697,21.289964886342634
10684,2.8386619848456847,5.2567814534179345
11415,8.377995441384835,3.4497628288055195
1955,7.707755806074047,3.8768763218957267
12559,9.26507731164911,13.20766340171256
8449,6.3705620238608605,6.702396353107867
3546,5.575473829031397,4.40255446723752
10396,8.325427626850656,3.3840530606377954
3638,5.391486478161769,5.683894946508142
1723,9.83675229470831,13.996180619725251
11565,4.954516519846403,5.388200989753383
3262,12.537423766401773,9.166512659397524
6751,8.653976467689276,9.88932010924249
12529,4.21199613955112,7.589478223372143
9446,20.271463479742913,8.607979629971869
6928,7.320068173884474,6.636686584940143
7694,4.126573440933079,3.252633524302347
6275,3.4464773403971334,3.7454567855602785
4474,6.357420070227315,4.468264235405244
10441,80.92486498696071,98.99176574467648
11302,5.26992340705148,4.566828887656831
11541,9.593626152487731,12.353436415532146
12220,3.7388858087435053,3.6468921333086923
10243,4.300704326577548,7.786607527875316
7363,5.099078009815397,4.796813076243866
56,9.70533275837286,10.21786895008111
4603,3.265775477935892,3.7126019014764164
5422,9.176369124622683,8.772254050391178
7059,10.460995092301689,5.716749830592004
8443,2.556109981724471,2.759810263044416
6349,7.996878786012035,11.170660588513112
8225,6.689254399474322,6.702396353107867
8479,20.462021807429313,15.836054128421528
2271,6.219429557075095,3.4826177128893816
10896,13.976467689274935,5.552475410172693
9532,5.759461179901026,2.595535842625105
920,5.062937637323148,0.9856465225158627
6088,4.090433068440831,3.6797470173925544
4288,3.794739111686071,3.4826177128893816
5722,11.505780406168503,11.203515472596973
4891,9.96817183104376,8.377995441384833
9594,3.144212406825602,5.289636337501797
8120,3.880161810304113,8.01659171646235
1649,3.7750261812357544,3.5154725969732437
1331,7.904885110577217,6.702396353107867
8900,11.73576459475554,8.772254050391178
8852,3.6304646912667606,2.496971190373519
8989,7.425203802952834,3.1540688720507606
3733,8.266288835499703,5.453910757921107
10016,7.750467155383066,1.9712930450317254
9775,4.031294277089879,5.848169366927452
4053,3.4333353867635887,7.85231729604304
8155,5.289636337501797,6.43955728043697
9441,8.463418140002876,12.287726647364423
12030,6.662970492207232,4.3696995831536585
9888,8.443705209552558,11.006386168093801
2301,2.4641163062896565,4.599683771740692
3026,4.40255446723752,7.39234891886897
6642,2.9405121255056565,3.1540688720507606
10541,42.87890921784842,39.42586090063451
10008,65.6374874227397,75.69765292921826
2299,2.6513891455676712,1.7741637405285529
10181,15.566644078933857,4.106860510482761
6880,4.4452658165465415,2.299841885870346
10840,12.527567301176614,11.13780570442925
12832,4.47154972381363,3.7126019014764164
5469,2.424690445389022,2.7269553789605534
704,3.1507833836423744,5.782459598759728
8945,8.233433951415838,2.168422349534898
7796,9.606768106121274,5.65104006242428
1707,3.722458366701575,5.782459598759728
6344,3.7783116696441406,4.303989814985934
12508,5.049795683689604,8.377995441384833
5263,10.142302716688228,7.1623647302819355
3729,9.50820345386969,10.119304297829524
6086,2.020575371157519,10.086449413745662
2905,4.458407770180085,11.663483849771042
6855,5.825170948068749,7.1623647302819355
10275,4.2842768845356165,3.2854884083862093
12552,25.935645495800735,12.846259676790078
11752,3.54504199264872,5.19107168525021
4229,8.998952750569826,11.13780570442925
7034,17.153534980184396,8.279430789133247
12397,2.007433417523974,2.7269553789605534
2615,9.035093123062074,4.763958192160003
4193,4.478120700630403,4.566828887656831
8860,4.110145998891147,4.632538655824555
13002,6.659685003798846,1.9712930450317254
12969,10.030596110803096,15.178956446744285
12742,11.305365613256946,2.9569395675475882
9330,11.062239471036369,6.932380541694902
781,10.549703279328117,9.002238238978213
3098,23.405819421343352,24.64116306289657
7872,5.614899689932031,4.303989814985934
7875,4.218567116367893,16.95312018727284
3475,12.409289718474712,4.468264235405244
4941,4.685106470358734,2.82552003121214
6204,5.145074847532803,3.0226493357153124
7664,4.1988541859175745,4.0740056263988995
2945,3.9918684161892437,4.041150742315037
11136,0.7950881948294626,0.4271134930902072
2800,2.9437976139140427,4.3696995831536585
2534,1.9121542536807739,1.7413088564446908
10630,8.437134232735787,5.421055873837245
7646,4.67196451672519,3.909731205979589
2391,43.65099899381917,34.004805026797264
6272,7.145937288240004,6.406702396353108
7197,4.819811495102568,6.308137744101521
8113,7.996878786012033,29.766524979979057
6827,1.8398735086962774,7.85231729604304
4997,3.357769153370706,1.7413088564446908
9428,4.967658473479948,3.3183432924700713
3680,8.82153637651697,11.33493500893242
11510,4.829667960327727,5.125361917082486
7064,4.6555370746832585,7.622333107456005
11904,6.137292346865438,4.599683771740692
5136,3.8637343682621834,4.698248423992279
6051,5.158216801166348,5.848169366927452
12857,4.113431487299534,4.3696995831536585
2398,4.8460954023696585,6.143863323682211
11993,6.741822214008501,8.180866136881662
2614,13.302942565555758,14.58756853323477
10026,21.539662005379988,8.049446600546213
205,5.039939218464445,6.472412164520832
7871,6.091295509148031,6.27528286001766
1224,13.040103492884864,16.0331834329247
6058,9.235507915973637,8.34514055730097
8670,2.598821331033491,5.059652148914762
6730,6.160290765724142,3.4169079447216575
657,4.162713813425326,3.5483274810571057
6532,11.108236308753774,7.720897759707592
217,4.49783363108072,2.6941004948766913
11855,2.0895706277336283,2.299841885870346
1373,27.989075751042115,35.54898457873878
293,7.113082404156143,8.213721020965522
249,4.721246842850983,2.7269553789605534
2121,3.154068872050761,4.041150742315037
9256,2.165136861126512,3.3840530606377954
3045,9.3866403827594,7.260929382533522
10707,2.8813733341547056,1.9384381609478634
11836,4.438694839729769,2.3655516540380708
11533,5.63132713197396,3.7783116696441406
9760,4.869093821228363,3.8111665537280026
10839,6.82067393580977,6.669541469024004
9143,11.949321341300642,18.037331362040288
10475,1.8990123000472292,2.069857697283312
3592,1.7511653216698495,1.1827758270190354
6935,3.6107517608164437,3.4169079447216575
6260,4.13314441774985,4.698248423992279
2346,4.123287952524693,5.092507032998625
12052,3.0916445922914226,2.924084683463726
13162,4.051007207540196,3.7126019014764164
5891,20.977843487545947,20.56715743649767
8486,4.310560791802706,5.092507032998625
4168,4.717961354442596,3.942586090063451
4606,3.0785026386578775,4.23828004681821
8636,4.9413745662128585,4.3696995831536585
7780,5.030082753239286,8.082301484630074
8252,2.1749933263516703,2.102712581367174
10710,5.003798845972197,7.260929382533522
2654,2.651389145567671,1.9055832768640013
9554,20.885849812111136,3.0555042197991744
2758,5.4177703854288595,5.585330294256556
1714,1.524466621491201,2.299841885870346
5578,7.129509846198074,5.486765642004969
4333,3.8243085073615477,5.421055873837245
602,3.896589252346044,4.829667960327727
646,3.6107517608164437,3.8111665537280026
5971,4.970943961888334,12.649130372286905
4790,26.599314154294746,17.74163740528553
6860,3.3281997576952294,4.895377728495451
3959,2.9733670095895195,2.299841885870346
1690,2.0435737900162225,1.5770344360253803
2789,3.4497628288055195,2.0041479291155877
10088,3.9524425552886093,3.7454567855602785
1648,2.8978007761966365,1.6098893201092426
8843,3.3117723156532994,0.4271134930902072
4896,2.592250354216719,2.431261422205795
11958,1.991005975482043,2.562680958541243
12880,3.039076777757243,2.102712581367174
444,3.633750179675147,5.355346105669521
3069,3.114643011150126,3.186923756134623
2012,4.928232612579315,8.837963818558903
10415,14.94240128134048,14.521858765067044
7726,4.353272141111727,4.041150742315037
3480,2.7006714716934637,2.9569395675475882
4155,7.947596459886242,6.768106121275591
5251,14.186738947411651,79.77165855561717
10049,7.4120618493192865,7.622333107456005
644,2.5035421671902913,2.6941004948766913
8724,5.207499127292141,7.293784266617385
8247,14.919402862481775,11.400644777100146
5296,7.021088728721329,0.8870818702642764
4754,4.9906568923386505,7.39234891886897
3022,6.281853836834431,7.1623647302819355
5785,3.4300498983552026,6.636686584940143
574,12.94810981745005,12.452001067783733
9314,2.9897944516314503,2.6941004948766913
1530,2.086285139325243,3.1212139879668985
11589,5.29620731431857,5.716749830592004
12074,2.040288301607836,2.168422349534898
9259,8.223577486190681,5.519620526088832
9063,10.756689049056448,10.152159181913387
11389,10.842111747674494,10.743547095422905
6027,10.257294810981744,7.556623339288281
1006,1.4456148996899323,1.3470502474383457
6602,5.154931312757962,8.279430789133247
13140,9.96488634263537,9.166512659397524
8707,1.4127600156060698,3.909731205979589
11514,8.611265118380253,10.250723834164972
60,5.174644243208279,4.0740056263988995
4597,3.837450460995091,4.0740056263988995
9957,4.0247233002731075,2.3326967699542087
387,6.347563605002156,15.408940635331321
8632,1.9712930450317252,3.1212139879668985
8199,15.205240354011377,15.54036017166677
7878,8.299143719583563,10.809256863590628
3384,5.601757736298485,4.23828004681821
12247,18.648432206000123,24.67401794698043
716,3.5614694346906504,2.9569395675475882
7387,19.903488778003656,76.8804287562373
11346,3.7717406928273682,4.993942380747038
4942,13.316084519189307,90.7451898396271
10833,2.2998418858703467,2.6283907267089672
6187,2.933941148688885,3.252633524302347
9963,63.52491837614737,21.65136861126512
12921,26.116347358261976,4.271134930902072
8557,1.3569067126635044,1.7084539723608287
5146,7.28721328980061,7.39234891886897
1787,18.78642271915234,12.25487176328056
7187,7.789893016283702,7.556623339288281
272,4.872379309636747,3.5483274810571057
2163,5.174644243208279,2.9569395675475882
12517,4.326988233844638,4.303989814985934
9954,2.8813733341547048,3.186923756134623
6141,4.192283209100803,3.4169079447216575
5735,2.983223474814678,2.3326967699542087
11262,6.304852255693136,3.4169079447216575
8348,5.654325550832667,5.848169366927452
11570,9.452350150927124,9.035093123062076
7180,1.974578533440112,3.4497628288055195
4645,5.802172529210045,3.186923756134623
2135,4.310560791802706,4.501119119489107
11351,7.047372635988419,4.205425162734348
7973,8.749255631532474,6.932380541694902
993,5.3816300129366095,11.46635454526787
8745,3.0883591038830365,5.388200989753383
9990,22.062054662313393,16.49315181009877
5314,4.445265816546541,3.3511981765539334
4714,6.409987884761494,4.599683771740692
10377,7.648617014723095,9.166512659397524
4465,23.566808353354283,16.920265303188977
4518,5.16478777798312,19.975769522988152
10068,10.142302716688226,9.790755456990903
9965,2.927370171872112,4.86252284441159
12608,21.618513727181256,8.47656009363642
2225,2.5692519353580154,2.234132117702622
58,4.878950286453521,5.322491221585659
